   0.20000000 -65.82617425 
   0.38666667 -72.82002095 
   0.57333333 -74.46241341 
   0.76000000 -74.90783910 
   0.94666667 -75.01246092 
   1.13333333 -75.00887574 
   1.32000000 -74.97320535 
   1.50666667 -74.93453142 
   1.69333333 -74.90309480 
   1.88000000 -74.88143791 
   2.06666667 -74.86833122 
   2.25333333 -74.86108521 
   2.44000000 -74.85729040 
   2.62666667 -74.85536928 
   2.81333333 -74.85442358 
   3.00000000 -74.85397080 
