   0.20000000 -66.10961531 
   0.38666667 -73.09548450 
   0.57333333 -74.73107327 
   0.76000000 -75.17233413 
   0.94666667 -75.27585966 
   1.13333333 -75.27199521 
   1.32000000 -75.23353641 
   1.50666667 -75.18680123 
   1.69333333 -75.14094772 
   1.88000000 -75.09981787 
   2.06666667 -75.06526796 
   2.25333333 -75.03760819 
   2.44000000 -75.01614198 
   2.62666667 -74.99981623 
   2.81333333 -74.98759319 
   3.00000000 -74.97860161 
