   0.20000000 -65.82614059 
   0.38666667 -72.81997018 
   0.57333333 -74.46233946 
   0.76000000 -74.90777645 
   0.94666667 -75.01241245 
   1.13333333 -75.00883789 
   1.32000000 -74.97317537 
   1.50666667 -74.93450737 
   1.69333333 -74.90307517 
   1.88000000 -74.88142136 
   2.06666667 -74.86831659 
   2.25333333 -74.86107167 
   2.44000000 -74.85727743 
   2.62666667 -74.85535661 
   2.81333333 -74.85441104 
   3.00000000 -74.85395832 
