   0.20000000 -32.33600019 
   0.38666667 -37.63771856 
   0.57333333 -39.07569926 
   0.76000000 -39.55910283 
   0.94666667 -39.70606901 
   1.13333333 -39.72463893 
   1.32000000 -39.69212413 
   1.50666667 -39.63974033 
   1.69333333 -39.58157631 
   1.88000000 -39.52444259 
   2.06666667 -39.47185982 
   2.25333333 -39.42557131 
   2.44000000 -39.38610492 
   2.62666667 -39.35320323 
   2.81333333 -39.32622650 
   3.00000000 -39.30441003 
