1 16 1   1.0   1.0 
   0.20000000   0.15748212 
   0.38666667  -0.88552170 
   0.57333333  -1.10512818 
   0.76000000  -1.13679562 
   0.94666667  -1.11198863 
   1.13333333  -1.07168443 
   1.32000000  -1.03107267 
   1.50666667  -0.99708763 
   1.69333333  -0.97215107 
   1.88000000  -0.95568058 
   2.06666667  -0.94565818 
   2.25333333  -0.93990569 
   2.44000000  -0.93672674 
   2.62666667  -0.93501199 
   2.81333333  -0.93410391 
   3.00000000  -0.93363184 
