1 16 1   1.0   1.0 
   0.20000000   0.16417500 
   0.38666667  -0.87600656 
   0.57333333  -1.09083313 
   0.76000000  -1.11538066 
   0.94666667  -1.08049845 
   1.13333333  -1.02619512 
   1.32000000  -0.96673080 
   1.50666667  -0.90888134 
   1.69333333  -0.85610589 
   1.88000000  -0.80987709 
   2.06666667  -0.77050681 
   2.25333333  -0.73763499 
   2.44000000  -0.71055342 
   2.62666667  -0.68844240 
   2.81333333  -0.67051100 
   3.00000000  -0.65604825 
